suserID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
49169223@N00,4752,27,1672531200,1672531220,5399,16,1
49169223@N00,4752,16,1672531200,1672531220,5400,16,1
49169223@N00,4752,4,1672531200,1672531220,5401,16,1
49169223@N00,4752,23,1672531200,1672531220,5402,16,1
49169223@N00,4752,21,1672531200,1672531220,5403,16,1
49169223@N00,4752,20,1672531200,1672531220,5404,16,1
49169223@N00,4752,22,1672531200,1672531220,5405,16,1
49169223@N00,4752,19,1672531200,1672531220,5406,16,1
49169223@N00,4752,18,1672531200,1672531220,5407,16,1
49169223@N00,4752,26,1672531200,1672531220,5408,16,1
49169223@N00,4752,17,1672531200,1672531220,5409,16,1
49169223@N00,4752,13,1672531200,1672531220,5410,16,1
49169223@N00,4752,25,1672531200,1672531220,5411,16,1
49169223@N00,4752,2,1672531200,1672531220,5412,16,1
49169223@N00,4752,3,1672531200,1672531220,5413,16,1
49169223@N00,4752,12,1672531200,1672531220,5414,16,1
57835821@N00,5273,27,1672531200,1672531220,5415,5,1
57835821@N00,5273,17,1672531200,1672531220,5416,5,1
57835821@N00,5273,15,1672531200,1672531220,5417,5,1
57835821@N00,5273,9,1672531200,1672531220,5418,5,1
57835821@N00,5273,12,1672531200,1672531220,5419,5,1
7349370@N04,6223,27,1672531200,1672531220,5420,11,1
7349370@N04,6223,16,1672531200,1672531220,5421,11,1
7349370@N04,6223,14,1672531200,1672531220,5422,11,1
7349370@N04,6223,23,1672531200,1672531220,5423,11,1
7349370@N04,6223,24,1672531200,1672531220,5424,11,1
7349370@N04,6223,21,1672531200,1672531220,5425,11,1
7349370@N04,6223,13,1672531200,1672531220,5426,11,1
7349370@N04,6223,22,1672531200,1672531220,5427,11,1
7349370@N04,6223,9,1672531200,1672531220,5428,11,1
7349370@N04,6223,17,1672531200,1672531220,5429,11,1
7349370@N04,6223,12,1672531200,1672531220,5430,11,1
77932199@N07,6565,27,1672531200,1672531220,5431,6,1
77932199@N07,6565,14,1672531200,1672531220,5432,6,1
77932199@N07,6565,16,1672531200,1672531220,5433,6,1
77932199@N07,6565,7,1672531200,1672531220,5434,6,1
77932199@N07,6565,9,1672531200,1672531220,5435,6,1
77932199@N07,6565,12,1672531200,1672531220,5436,6,1
93283041@N00,7616,27,1672531200,1672531220,5437,4,1
93283041@N00,7616,26,1672531200,1672531220,5438,4,1
93283041@N00,7616,22,1672531200,1672531220,5439,4,1
93283041@N00,7616,12,1672531200,1672531220,5440,4,1
95611942@N00,7738,27,1672531200,1672531220,5441,4,1
95611942@N00,7738,4,1672531200,1672531220,5442,4,1
95611942@N00,7738,14,1672531200,1672531220,5443,4,1
95611942@N00,7738,12,1672531200,1672531220,5444,4,1
7151738@N03,6103,27,1672531200,1672531220,5445,6,1
7151738@N03,6103,9,1672531200,1672531220,5446,6,1
7151738@N03,6103,14,1672531200,1672531220,5447,6,1
7151738@N03,6103,16,1672531200,1672531220,5448,6,1
7151738@N03,6103,10,1672531200,1672531220,5449,6,1
7151738@N03,6103,12,1672531200,1672531220,5450,6,1
10259875@N03,142,27,1672531200,1672531220,5451,13,1
10259875@N03,142,4,1672531200,1672531220,5452,13,1
10259875@N03,142,1,1672531200,1672531220,5453,13,1
10259875@N03,142,9,1672531200,1672531220,5454,13,1
10259875@N03,142,3,1672531200,1672531220,5455,13,1
10259875@N03,142,19,1672531200,1672531220,5456,13,1
10259875@N03,142,13,1672531200,1672531220,5457,13,1
10259875@N03,142,20,1672531200,1672531220,5458,13,1
10259875@N03,142,23,1672531200,1672531220,5459,13,1
10259875@N03,142,26,1672531200,1672531220,5460,13,1
10259875@N03,142,16,1672531200,1672531220,5461,13,1
10259875@N03,142,14,1672531200,1672531220,5462,13,1
10259875@N03,142,12,1672531200,1672531220,5463,13,1
52758053@N07,4999,27,1672531200,1672531220,5464,9,1
52758053@N07,4999,24,1672531200,1672531220,5465,9,1
52758053@N07,4999,13,1672531200,1672531220,5466,9,1
52758053@N07,4999,16,1672531200,1672531220,5467,9,1
52758053@N07,4999,9,1672531200,1672531220,5468,9,1
52758053@N07,4999,10,1672531200,1672531220,5469,9,1
52758053@N07,4999,14,1672531200,1672531220,5470,9,1
52758053@N07,4999,11,1672531200,1672531220,5471,9,1
52758053@N07,4999,12,1672531200,1672531220,5472,9,1
43082306@N00,3933,27,1672531200,1672531220,5473,5,1
43082306@N00,3933,5,1672531200,1672531220,5474,5,1
43082306@N00,3933,2,1672531200,1672531220,5475,5,1
43082306@N00,3933,14,1672531200,1672531220,5476,5,1
43082306@N00,3933,12,1672531200,1672531220,5477,5,1
78779574@N00,6660,20,1672531200,1672531220,5478,9,1
78779574@N00,6660,26,1672531200,1672531220,5479,9,1
78779574@N00,6660,6,1672531200,1672531220,5480,9,1
78779574@N00,6660,23,1672531200,1672531220,5481,9,1
78779574@N00,6660,22,1672531200,1672531220,5482,9,1
78779574@N00,6660,24,1672531200,1672531220,5483,9,1
78779574@N00,6660,21,1672531200,1672531220,5484,9,1
78779574@N00,6660,25,1672531200,1672531220,5485,9,1
78779574@N00,6660,18,1672531200,1672531220,5486,9,1
90112536@N00,7395,20,1672531200,1672531220,5487,3,1
90112536@N00,7395,24,1672531200,1672531220,5488,3,1
90112536@N00,7395,18,1672531200,1672531220,5489,3,1
72048386@N00,6132,20,1672531200,1672531220,5490,6,1
72048386@N00,6132,14,1672531200,1672531220,5491,6,1
72048386@N00,6132,27,1672531200,1672531220,5492,6,1
72048386@N00,6132,3,1672531200,1672531220,5493,6,1
72048386@N00,6132,4,1672531200,1672531220,5494,6,1
72048386@N00,6132,18,1672531200,1672531220,5495,6,1
43082306@N00,3977,20,1672531200,1672531220,5496,3,1
43082306@N00,3977,19,1672531200,1672531220,5497,3,1
43082306@N00,3977,18,1672531200,1672531220,5498,3,1
83848625@N00,6982,17,1672531200,1672531220,5499,3,1
83848625@N00,6982,16,1672531200,1672531220,5500,3,1
83848625@N00,6982,6,1672531200,1672531220,5501,3,1
70926999@N00,6078,17,1672531200,1672531220,5502,4,1
70926999@N00,6078,13,1672531200,1672531220,5503,4,1
70926999@N00,6078,7,1672531200,1672531220,5504,4,1
70926999@N00,6078,6,1672531200,1672531220,5505,4,1
40616636@N08,3678,17,1672531200,1672531220,5506,3,1
40616636@N08,3678,27,1672531200,1672531220,5507,3,1
40616636@N08,3678,6,1672531200,1672531220,5508,3,1
95691495@N08,7742,17,1672531200,1672531220,5509,3,1
95691495@N08,7742,23,1672531200,1672531220,5510,3,1
95691495@N08,7742,6,1672531200,1672531220,5511,3,1
52195956@N03,4943,17,1672531200,1672531220,5512,3,1
52195956@N03,4943,18,1672531200,1672531220,5513,3,1
52195956@N03,4943,6,1672531200,1672531220,5514,3,1
22791773@N07,1429,18,1672531200,1672531220,5515,3,1
22791773@N07,1429,22,1672531200,1672531220,5516,3,1
22791773@N07,1429,16,1672531200,1672531220,5517,3,1
83133472@N05,6942,18,1672531200,1672531220,5518,3,1
83133472@N05,6942,25,1672531200,1672531220,5519,3,1
83133472@N05,6942,16,1672531200,1672531220,5520,3,1
36226805@N03,3218,18,1672531200,1672531220,5521,3,1
36226805@N03,3218,27,1672531200,1672531220,5522,3,1
36226805@N03,3218,16,1672531200,1672531220,5523,3,1
38484710@N00,3513,18,1672531200,1672531220,5524,7,1
38484710@N00,3513,20,1672531200,1672531220,5525,7,1
38484710@N00,3513,1,1672531200,1672531220,5526,7,1
38484710@N00,3513,3,1672531200,1672531220,5527,7,1
38484710@N00,3513,4,1672531200,1672531220,5528,7,1
38484710@N00,3513,5,1672531200,1672531220,5529,7,1
38484710@N00,3513,16,1672531200,1672531220,5530,7,1
66943671@N05,5928,27,1672531200,1672531220,5531,6,1
66943671@N05,5928,24,1672531200,1672531220,5532,6,1
66943671@N05,5928,18,1672531200,1672531220,5533,6,1
66943671@N05,5928,20,1672531200,1672531220,5534,6,1
66943671@N05,5928,14,1672531200,1672531220,5535,6,1
66943671@N05,5928,9,1672531200,1672531220,5536,6,1
112691972@N02,322,27,1672531200,1672531220,5537,3,1
112691972@N02,322,13,1672531200,1672531220,5538,3,1
112691972@N02,322,9,1672531200,1672531220,5539,3,1
34314282@N03,3010,27,1672531200,1672531220,5540,3,1
34314282@N03,3010,19,1672531200,1672531220,5541,3,1
34314282@N03,3010,9,1672531200,1672531220,5542,3,1
14249123@N02,804,27,1672531200,1672531220,5543,3,1
14249123@N02,804,4,1672531200,1672531220,5544,3,1
14249123@N02,804,9,1672531200,1672531220,5545,3,1
43636216@N00,4070,27,1672531200,1672531220,5546,3,1
43636216@N00,4070,4,1672531200,1672531220,5547,3,1
43636216@N00,4070,9,1672531200,1672531220,5548,3,1
9549670@N05,7721,27,1672531200,1672531220,5549,3,1
9549670@N05,7721,4,1672531200,1672531220,5550,3,1
9549670@N05,7721,9,1672531200,1672531220,5551,3,1
14518451@N06,904,27,1672531200,1672531220,5552,4,1
14518451@N06,904,14,1672531200,1672531220,5553,4,1
14518451@N06,904,10,1672531200,1672531220,5554,4,1
14518451@N06,904,9,1672531200,1672531220,5555,4,1
17057923@N06,1044,27,1672531200,1672531220,5556,7,1
17057923@N06,1044,21,1672531200,1672531220,5557,7,1
17057923@N06,1044,22,1672531200,1672531220,5558,7,1
17057923@N06,1044,14,1672531200,1672531220,5559,7,1
17057923@N06,1044,16,1672531200,1672531220,5560,7,1
17057923@N06,1044,5,1672531200,1672531220,5561,7,1
17057923@N06,1044,9,1672531200,1672531220,5562,7,1
20229609@N03,1141,27,1672531200,1672531220,5563,5,1
20229609@N03,1141,7,1672531200,1672531220,5564,5,1
20229609@N03,1141,17,1672531200,1672531220,5565,5,1
20229609@N03,1141,12,1672531200,1672531220,5566,5,1
20229609@N03,1141,9,1672531200,1672531220,5567,5,1
23828731@N02,1706,27,1672531200,1672531220,5568,6,1
23828731@N02,1706,26,1672531200,1672531220,5569,6,1
23828731@N02,1706,17,1672531200,1672531220,5570,6,1
23828731@N02,1706,15,1672531200,1672531220,5571,6,1
23828731@N02,1706,14,1672531200,1672531220,5572,6,1
23828731@N02,1706,9,1672531200,1672531220,5573,6,1
24143798@N08,1740,27,1672531200,1672531220,5574,3,1
24143798@N08,1740,16,1672531200,1672531220,5575,3,1
24143798@N08,1740,9,1672531200,1672531220,5576,3,1
31535569@N00,2733,27,1672531200,1672531220,5577,3,1
31535569@N00,2733,16,1672531200,1672531220,5578,3,1
31535569@N00,2733,9,1672531200,1672531220,5579,3,1
24872311@N07,1828,27,1672531200,1672531220,5580,3,1
24872311@N07,1828,6,1672531200,1672531220,5581,3,1
24872311@N07,1828,9,1672531200,1672531220,5582,3,1
26211887@N07,1991,27,1672531200,1672531220,5583,4,1
26211887@N07,1991,14,1672531200,1672531220,5584,4,1
26211887@N07,1991,16,1672531200,1672531220,5585,4,1
26211887@N07,1991,9,1672531200,1672531220,5586,4,1
26678134@N04,2118,27,1672531200,1672531220,5587,12,1
26678134@N04,2118,17,1672531200,1672531220,5588,12,1
26678134@N04,2118,26,1672531200,1672531220,5589,12,1
26678134@N04,2118,19,1672531200,1672531220,5590,12,1
26678134@N04,2118,24,1672531200,1672531220,5591,12,1
26678134@N04,2118,22,1672531200,1672531220,5592,12,1
26678134@N04,2118,21,1672531200,1672531220,5593,12,1
26678134@N04,2118,25,1672531200,1672531220,5594,12,1
26678134@N04,2118,12,1672531200,1672531220,5595,12,1
26678134@N04,2118,13,1672531200,1672531220,5596,12,1
26678134@N04,2118,14,1672531200,1672531220,5597,12,1
26678134@N04,2118,9,1672531200,1672531220,5598,12,1
28724781@N04,2416,27,1672531200,1672531220,5599,4,1
28724781@N04,2416,14,1672531200,1672531220,5600,4,1
28724781@N04,2416,15,1672531200,1672531220,5601,4,1
28724781@N04,2416,9,1672531200,1672531220,5602,4,1
28835512@N07,2424,27,1672531200,1672531220,5603,4,1
28835512@N07,2424,16,1672531200,1672531220,5604,4,1
28835512@N07,2424,14,1672531200,1672531220,5605,4,1
28835512@N07,2424,9,1672531200,1672531220,5606,4,1
30042168@N03,2613,27,1672531200,1672531220,5607,4,1
30042168@N03,2613,2,1672531200,1672531220,5608,4,1
30042168@N03,2613,1,1672531200,1672531220,5609,4,1
30042168@N03,2613,9,1672531200,1672531220,5610,4,1
35356940@N00,3093,27,1672531200,1672531220,5611,6,1
35356940@N00,3093,17,1672531200,1672531220,5612,6,1
35356940@N00,3093,18,1672531200,1672531220,5613,6,1
35356940@N00,3093,19,1672531200,1672531220,5614,6,1
35356940@N00,3093,22,1672531200,1672531220,5615,6,1
35356940@N00,3093,9,1672531200,1672531220,5616,6,1
36916766@N08,3274,27,1672531200,1672531220,5617,4,1
36916766@N08,3274,14,1672531200,1672531220,5618,4,1
36916766@N08,3274,6,1672531200,1672531220,5619,4,1
36916766@N08,3274,9,1672531200,1672531220,5620,4,1
37186095@N08,3294,27,1672531200,1672531220,5621,5,1
37186095@N08,3294,16,1672531200,1672531220,5622,5,1
37186095@N08,3294,14,1672531200,1672531220,5623,5,1
37186095@N08,3294,12,1672531200,1672531220,5624,5,1
37186095@N08,3294,9,1672531200,1672531220,5625,5,1
93192429@N00,7606,27,1672531200,1672531220,5626,5,1
93192429@N00,7606,16,1672531200,1672531220,5627,5,1
93192429@N00,7606,14,1672531200,1672531220,5628,5,1
93192429@N00,7606,12,1672531200,1672531220,5629,5,1
93192429@N00,7606,9,1672531200,1672531220,5630,5,1
38102706@N05,3459,27,1672531200,1672531220,5631,3,1
38102706@N05,3459,14,1672531200,1672531220,5632,3,1
38102706@N05,3459,9,1672531200,1672531220,5633,3,1
38102706@N05,3468,27,1672531200,1672531220,5634,7,1
38102706@N05,3468,25,1672531200,1672531220,5635,7,1
38102706@N05,3468,26,1672531200,1672531220,5636,7,1
38102706@N05,3468,21,1672531200,1672531220,5637,7,1
38102706@N05,3468,15,1672531200,1672531220,5638,7,1
38102706@N05,3468,18,1672531200,1672531220,5639,7,1
38102706@N05,3468,9,1672531200,1672531220,5640,7,1
40362134@N07,3658,27,1672531200,1672531220,5641,8,1
40362134@N07,3658,17,1672531200,1672531220,5642,8,1
40362134@N07,3658,18,1672531200,1672531220,5643,8,1
40362134@N07,3658,24,1672531200,1672531220,5644,8,1
40362134@N07,3658,25,1672531200,1672531220,5645,8,1
40362134@N07,3658,15,1672531200,1672531220,5646,8,1
40362134@N07,3658,16,1672531200,1672531220,5647,8,1
40362134@N07,3658,9,1672531200,1672531220,5648,8,1
41134616@N00,3728,27,1672531200,1672531220,5649,3,1
41134616@N00,3728,11,1672531200,1672531220,5650,3,1
41134616@N00,3728,9,1672531200,1672531220,5651,3,1
41661621@N00,3773,27,1672531200,1672531220,5652,10,1
41661621@N00,3773,24,1672531200,1672531220,5653,10,1
41661621@N00,3773,23,1672531200,1672531220,5654,10,1
41661621@N00,3773,17,1672531200,1672531220,5655,10,1
41661621@N00,3773,16,1672531200,1672531220,5656,10,1
41661621@N00,3773,14,1672531200,1672531220,5657,10,1
41661621@N00,3773,15,1672531200,1672531220,5658,10,1
41661621@N00,3773,22,1672531200,1672531220,5659,10,1
41661621@N00,3773,21,1672531200,1672531220,5660,10,1
41661621@N00,3773,9,1672531200,1672531220,5661,10,1
44888545@N00,4237,27,1672531200,1672531220,5662,4,1
44888545@N00,4237,10,1672531200,1672531220,5663,4,1
44888545@N00,4237,25,1672531200,1672531220,5664,4,1
44888545@N00,4237,9,1672531200,1672531220,5665,4,1
48275668@N02,4588,27,1672531200,1672531220,5666,5,1
48275668@N02,4588,15,1672531200,1672531220,5667,5,1
48275668@N02,4588,10,1672531200,1672531220,5668,5,1
48275668@N02,4588,14,1672531200,1672531220,5669,5,1
48275668@N02,4588,9,1672531200,1672531220,5670,5,1
48889052497@N01,4704,27,1672531200,1672531220,5671,6,1
48889052497@N01,4704,14,1672531200,1672531220,5672,6,1
48889052497@N01,4704,15,1672531200,1672531220,5673,6,1
48889052497@N01,4704,12,1672531200,1672531220,5674,6,1
48889052497@N01,4704,13,1672531200,1672531220,5675,6,1
48889052497@N01,4704,9,1672531200,1672531220,5676,6,1
53055319@N00,5044,27,1672531200,1672531220,5677,4,1
53055319@N00,5044,3,1672531200,1672531220,5678,4,1
53055319@N00,5044,2,1672531200,1672531220,5679,4,1
53055319@N00,5044,9,1672531200,1672531220,5680,4,1
56515177@N02,5200,27,1672531200,1672531220,5681,9,1
56515177@N02,5200,23,1672531200,1672531220,5682,9,1
56515177@N02,5200,16,1672531200,1672531220,5683,9,1
56515177@N02,5200,13,1672531200,1672531220,5684,9,1
56515177@N02,5200,18,1672531200,1672531220,5685,9,1
56515177@N02,5200,17,1672531200,1672531220,5686,9,1
56515177@N02,5200,12,1672531200,1672531220,5687,9,1
56515177@N02,5200,4,1672531200,1672531220,5688,9,1
56515177@N02,5200,9,1672531200,1672531220,5689,9,1
63812709@N02,5708,27,1672531200,1672531220,5690,4,1
63812709@N02,5708,19,1672531200,1672531220,5691,4,1
63812709@N02,5708,17,1672531200,1672531220,5692,4,1
63812709@N02,5708,9,1672531200,1672531220,5693,4,1
75736915@N00,6373,27,1672531200,1672531220,5694,4,1
75736915@N00,6373,21,1672531200,1672531220,5695,4,1
75736915@N00,6373,14,1672531200,1672531220,5696,4,1
75736915@N00,6373,9,1672531200,1672531220,5697,4,1
78364960@N04,6592,27,1672531200,1672531220,5698,4,1
78364960@N04,6592,10,1672531200,1672531220,5699,4,1
78364960@N04,6592,14,1672531200,1672531220,5700,4,1
78364960@N04,6592,9,1672531200,1672531220,5701,4,1
10008488@N07,4,27,1672531200,1672531220,5702,4,1
10008488@N07,4,10,1672531200,1672531220,5703,4,1
10008488@N07,4,14,1672531200,1672531220,5704,4,1
10008488@N07,4,9,1672531200,1672531220,5705,4,1
78644369@N03,6652,27,1672531200,1672531220,5706,4,1
78644369@N03,6652,13,1672531200,1672531220,5707,4,1
78644369@N03,6652,24,1672531200,1672531220,5708,4,1
78644369@N03,6652,9,1672531200,1672531220,5709,4,1
80084904@N00,6749,27,1672531200,1672531220,5710,7,1
80084904@N00,6749,4,1672531200,1672531220,5711,7,1
80084904@N00,6749,2,1672531200,1672531220,5712,7,1
80084904@N00,6749,3,1672531200,1672531220,5713,7,1
80084904@N00,6749,6,1672531200,1672531220,5714,7,1
80084904@N00,6749,7,1672531200,1672531220,5715,7,1
80084904@N00,6749,9,1672531200,1672531220,5716,7,1
94697173@N00,7686,27,1672531200,1672531220,5717,3,1
94697173@N00,7686,17,1672531200,1672531220,5718,3,1
94697173@N00,7686,9,1672531200,1672531220,5719,3,1
96084178@N00,7780,27,1672531200,1672531220,5720,3,1
96084178@N00,7780,17,1672531200,1672531220,5721,3,1
96084178@N00,7780,9,1672531200,1672531220,5722,3,1
96430093@N05,7848,25,1672531200,1672531220,5723,3,1
96430093@N05,7848,21,1672531200,1672531220,5724,3,1
96430093@N05,7848,26,1672531200,1672531220,5725,3,1
53129881@N00,5049,16,1672531200,1672531220,5726,3,1
53129881@N00,5049,22,1672531200,1672531220,5727,3,1
53129881@N00,5049,24,1672531200,1672531220,5728,3,1
22938081@N06,1457,16,1672531200,1672531220,5729,6,1
22938081@N06,1457,18,1672531200,1672531220,5730,6,1
22938081@N06,1457,19,1672531200,1672531220,5731,6,1
22938081@N06,1457,20,1672531200,1672531220,5732,6,1
22938081@N06,1457,22,1672531200,1672531220,5733,6,1
22938081@N06,1457,24,1672531200,1672531220,5734,6,1
87903999@N03,7250,16,1672531200,1672531220,5735,4,1
87903999@N03,7250,14,1672531200,1672531220,5736,4,1
87903999@N03,7250,17,1672531200,1672531220,5737,4,1
87903999@N03,7250,24,1672531200,1672531220,5738,4,1
28245557@N00,2314,15,1672531200,1672531220,5739,3,1
28245557@N00,2314,27,1672531200,1672531220,5740,3,1
28245557@N00,2314,21,1672531200,1672531220,5741,3,1
25548984@N06,1924,9,1672531200,1672531220,5742,4,1
25548984@N06,1924,16,1672531200,1672531220,5743,4,1
25548984@N06,1924,17,1672531200,1672531220,5744,4,1
25548984@N06,1924,13,1672531200,1672531220,5745,4,1
23833168@N04,1714,9,1672531200,1672531220,5746,9,1
23833168@N04,1714,27,1672531200,1672531220,5747,9,1
23833168@N04,1714,6,1672531200,1672531220,5748,9,1
23833168@N04,1714,23,1672531200,1672531220,5749,9,1
23833168@N04,1714,21,1672531200,1672531220,5750,9,1
23833168@N04,1714,20,1672531200,1672531220,5751,9,1
23833168@N04,1714,19,1672531200,1672531220,5752,9,1
23833168@N04,1714,22,1672531200,1672531220,5753,9,1
23833168@N04,1714,13,1672531200,1672531220,5754,9,1
49165041@N00,4751,13,1672531200,1672531220,5755,11,1
49165041@N00,4751,21,1672531200,1672531220,5756,11,1
49165041@N00,4751,1,1672531200,1672531220,5757,11,1
49165041@N00,4751,26,1672531200,1672531220,5758,11,1
49165041@N00,4751,23,1672531200,1672531220,5759,11,1
49165041@N00,4751,27,1672531200,1672531220,5760,11,1
49165041@N00,4751,2,1672531200,1672531220,5761,11,1
49165041@N00,4751,4,1672531200,1672531220,5762,11,1
49165041@N00,4751,5,1672531200,1672531220,5763,11,1
49165041@N00,4751,16,1672531200,1672531220,5764,11,1
49165041@N00,4751,14,1672531200,1672531220,5765,11,1
31646024@N00,2746,13,1672531200,1672531220,5766,6,1
31646024@N00,2746,21,1672531200,1672531220,5767,6,1
31646024@N00,2746,24,1672531200,1672531220,5768,6,1
31646024@N00,2746,27,1672531200,1672531220,5769,6,1
31646024@N00,2746,16,1672531200,1672531220,5770,6,1
31646024@N00,2746,14,1672531200,1672531220,5771,6,1
31751836@N04,2758,13,1672531200,1672531220,5772,3,1
31751836@N04,2758,8,1672531200,1672531220,5773,3,1
31751836@N04,2758,14,1672531200,1672531220,5774,3,1
7367216@N05,6250,13,1672531200,1672531220,5775,3,1
7367216@N05,6250,27,1672531200,1672531220,5776,3,1
7367216@N05,6250,14,1672531200,1672531220,5777,3,1
44318907@N08,4189,13,1672531200,1672531220,5778,4,1
44318907@N08,4189,1,1672531200,1672531220,5779,4,1
44318907@N08,4189,21,1672531200,1672531220,5780,4,1
44318907@N08,4189,20,1672531200,1672531220,5781,4,1
29775332@N00,2540,19,1672531200,1672531220,5782,9,1
29775332@N00,2540,27,1672531200,1672531220,5783,9,1
29775332@N00,2540,24,1672531200,1672531220,5784,9,1
29775332@N00,2540,17,1672531200,1672531220,5785,9,1
29775332@N00,2540,15,1672531200,1672531220,5786,9,1
29775332@N00,2540,12,1672531200,1672531220,5787,9,1
29775332@N00,2540,9,1672531200,1672531220,5788,9,1
29775332@N00,2540,8,1672531200,1672531220,5789,9,1
29775332@N00,2540,3,1672531200,1672531220,5790,9,1
100620414@N03,39,19,1672531200,1672531220,5791,7,1
100620414@N03,39,20,1672531200,1672531220,5792,7,1
100620414@N03,39,27,1672531200,1672531220,5793,7,1
100620414@N03,39,14,1672531200,1672531220,5794,7,1
100620414@N03,39,10,1672531200,1672531220,5795,7,1
100620414@N03,39,11,1672531200,1672531220,5796,7,1
100620414@N03,39,3,1672531200,1672531220,5797,7,1
26678134@N04,2126,19,1672531200,1672531220,5798,6,1
26678134@N04,2126,2,1672531200,1672531220,5799,6,1
26678134@N04,2126,4,1672531200,1672531220,5800,6,1
26678134@N04,2126,10,1672531200,1672531220,5801,6,1
26678134@N04,2126,24,1672531200,1672531220,5802,6,1
26678134@N04,2126,3,1672531200,1672531220,5803,6,1
63202442@N00,5641,19,1672531200,1672531220,5804,4,1
63202442@N00,5641,4,1672531200,1672531220,5805,4,1
63202442@N00,5641,1,1672531200,1672531220,5806,4,1
63202442@N00,5641,3,1672531200,1672531220,5807,4,1
20322483@N05,1152,25,1672531200,1672531220,5808,3,1
20322483@N05,1152,13,1672531200,1672531220,5809,3,1
20322483@N05,1152,5,1672531200,1672531220,5810,3,1
28495936@N03,2373,10,1672531200,1672531220,5811,4,1
28495936@N03,2373,27,1672531200,1672531220,5812,4,1
28495936@N03,2373,11,1672531200,1672531220,5813,4,1
28495936@N03,2373,2,1672531200,1672531220,5814,4,1
7503886@N06,6323,10,1672531200,1672531220,5815,4,1
7503886@N06,6323,9,1672531200,1672531220,5816,4,1
7503886@N06,6323,3,1672531200,1672531220,5817,4,1
7503886@N06,6323,2,1672531200,1672531220,5818,4,1
96678288@N02,7935,10,1672531200,1672531220,5819,4,1
96678288@N02,7935,7,1672531200,1672531220,5820,4,1
96678288@N02,7935,24,1672531200,1672531220,5821,4,1
96678288@N02,7935,2,1672531200,1672531220,5822,4,1
18307147@N00,1082,17,1672531200,1672531220,5823,8,1
18307147@N00,1082,1,1672531200,1672531220,5824,8,1
18307147@N00,1082,27,1672531200,1672531220,5825,8,1
18307147@N00,1082,25,1672531200,1672531220,5826,8,1
18307147@N00,1082,19,1672531200,1672531220,5827,8,1
18307147@N00,1082,16,1672531200,1672531220,5828,8,1
18307147@N00,1082,13,1672531200,1672531220,5829,8,1
18307147@N00,1082,18,1672531200,1672531220,5830,8,1
26573031@N05,2065,17,1672531200,1672531220,5831,4,1
26573031@N05,2065,2,1672531200,1672531220,5832,4,1
26573031@N05,2065,15,1672531200,1672531220,5833,4,1
26573031@N05,2065,18,1672531200,1672531220,5834,4,1
8838492@N05,7292,17,1672531200,1672531220,5835,7,1
8838492@N05,7292,22,1672531200,1672531220,5836,7,1
8838492@N05,7292,27,1672531200,1672531220,5837,7,1
8838492@N05,7292,9,1672531200,1672531220,5838,7,1
8838492@N05,7292,11,1672531200,1672531220,5839,7,1
8838492@N05,7292,8,1672531200,1672531220,5840,7,1
8838492@N05,7292,18,1672531200,1672531220,5841,7,1
62221880@N00,5569,17,1672531200,1672531220,5842,4,1
62221880@N00,5569,23,1672531200,1672531220,5843,4,1
62221880@N00,5569,13,1672531200,1672531220,5844,4,1
62221880@N00,5569,18,1672531200,1672531220,5845,4,1
26486487@N06,2024,4,1672531200,1672531220,5846,6,1
26486487@N06,2024,27,1672531200,1672531220,5847,6,1
26486487@N06,2024,22,1672531200,1672531220,5848,6,1
26486487@N06,2024,18,1672531200,1672531220,5849,6,1
26486487@N06,2024,19,1672531200,1672531220,5850,6,1
26486487@N06,2024,5,1672531200,1672531220,5851,6,1
51065161@N00,4880,23,1672531200,1672531220,5852,3,1
51065161@N00,4880,16,1672531200,1672531220,5853,3,1
51065161@N00,4880,3,1672531200,1672531220,5854,3,1
27539218@N06,2253,14,1672531200,1672531220,5855,6,1
27539218@N06,2253,9,1672531200,1672531220,5856,6,1
27539218@N06,2253,4,1672531200,1672531220,5857,6,1
27539218@N06,2253,27,1672531200,1672531220,5858,6,1
27539218@N06,2253,24,1672531200,1672531220,5859,6,1
27539218@N06,2253,21,1672531200,1672531220,5860,6,1
43882213@N00,4102,14,1672531200,1672531220,5861,12,1
43882213@N00,4102,7,1672531200,1672531220,5862,12,1
43882213@N00,4102,8,1672531200,1672531220,5863,12,1
43882213@N00,4102,2,1672531200,1672531220,5864,12,1
43882213@N00,4102,1,1672531200,1672531220,5865,12,1
43882213@N00,4102,27,1672531200,1672531220,5866,12,1
43882213@N00,4102,17,1672531200,1672531220,5867,12,1
43882213@N00,4102,26,1672531200,1672531220,5868,12,1
43882213@N00,4102,18,1672531200,1672531220,5869,12,1
43882213@N00,4102,22,1672531200,1672531220,5870,12,1
43882213@N00,4102,24,1672531200,1672531220,5871,12,1
43882213@N00,4102,21,1672531200,1672531220,5872,12,1
29865634@N04,2581,14,1672531200,1672531220,5873,3,1
29865634@N04,2581,4,1672531200,1672531220,5874,3,1
29865634@N04,2581,21,1672531200,1672531220,5875,3,1
78364960@N04,6604,14,1672531200,1672531220,5876,5,1
78364960@N04,6604,10,1672531200,1672531220,5877,5,1
78364960@N04,6604,15,1672531200,1672531220,5878,5,1
78364960@N04,6604,17,1672531200,1672531220,5879,5,1
78364960@N04,6604,21,1672531200,1672531220,5880,5,1
